created_at,entry_id,field1,field2
2017-03-22 12:32:09 UTC,1533,31.3,23.3
2017-03-22 12:47:09 UTC,1534,33.5,23.4
2017-03-22 13:02:09 UTC,1535,33.5,23.6
2017-03-22 13:17:09 UTC,1536,33.8,23.6
2017-03-22 13:32:09 UTC,1537,34.6,23.9
2017-03-22 13:47:09 UTC,1538,36.3,23.9
2017-03-22 14:02:09 UTC,1539,36.2,23.8
2017-03-22 14:17:09 UTC,1540,32.5,23.4
2017-03-22 14:32:09 UTC,1541,31.9,23.2
2017-03-22 14:47:09 UTC,1542,32.7,23.0
2017-03-22 15:02:09 UTC,1543,30.7,22.9
2017-03-22 15:17:09 UTC,1544,30.5,20.8
2017-03-22 15:32:09 UTC,1545,33.0,22.4
2017-03-22 15:47:09 UTC,1546,34.5,22.5
2017-03-22 16:02:09 UTC,1547,34.6,22.5
2017-03-22 16:17:09 UTC,1548,34.5,22.4
2017-03-22 16:32:09 UTC,1549,34.2,22.4
2017-03-22 16:47:09 UTC,1550,34.4,22.4
2017-03-22 17:02:09 UTC,1551,34.5,22.4
2017-03-22 17:17:09 UTC,1552,34.1,22.3
2017-03-22 17:32:09 UTC,1553,35.1,22.2
2017-03-22 17:47:09 UTC,1554,35.2,22.2
2017-03-22 18:02:09 UTC,1555,35.3,22.6
2017-03-22 18:17:09 UTC,1556,34.2,22.9
2017-03-22 18:32:09 UTC,1557,35.0,23.0
2017-03-22 18:47:09 UTC,1558,34.9,23.1
2017-03-22 19:02:09 UTC,1559,34.0,23.2
2017-03-22 19:17:09 UTC,1560,34.9,23.2
2017-03-22 19:32:09 UTC,1561,34.8,23.3
2017-03-22 19:47:09 UTC,1562,34.4,23.1
2017-03-22 20:02:09 UTC,1563,35.9,22.8
2017-03-22 20:17:09 UTC,1564,36.7,22.6
2017-03-22 20:32:09 UTC,1565,35.3,22.8
2017-03-22 20:47:09 UTC,1566,35.8,23.0
2017-03-22 21:02:09 UTC,1567,36.2,23.1
2017-03-22 21:17:09 UTC,1568,36.1,23.1
2017-03-22 21:32:09 UTC,1569,36.7,23.0
2017-03-22 21:47:09 UTC,1570,37.7,22.8
2017-03-22 22:02:09 UTC,1571,37.0,22.9
2017-03-22 22:17:09 UTC,1572,36.4,23.0
2017-03-22 22:32:09 UTC,1573,36.7,22.9
2017-03-22 22:47:09 UTC,1574,35.1,22.7
2017-03-22 23:02:09 UTC,1575,35.9,22.5
2017-03-22 23:17:09 UTC,1576,36.2,22.4
2017-03-22 23:32:09 UTC,1577,36.4,22.3
2017-03-22 23:47:09 UTC,1578,36.5,22.2
2017-03-23 00:02:09 UTC,1579,36.5,22.1
2017-03-23 00:17:09 UTC,1580,36.6,22.0
2017-03-23 00:32:09 UTC,1581,36.5,22.0
2017-03-23 00:47:09 UTC,1582,36.5,21.9
2017-03-23 01:02:09 UTC,1583,36.6,21.9
2017-03-23 01:17:09 UTC,1584,36.6,21.8
2017-03-23 01:32:09 UTC,1585,36.6,21.8
2017-03-23 01:47:09 UTC,1586,36.6,21.7
2017-03-23 02:02:09 UTC,1587,36.5,21.7
2017-03-23 02:17:09 UTC,1588,36.5,21.7
2017-03-23 02:32:09 UTC,1589,36.5,21.6
2017-03-23 02:47:09 UTC,1590,36.5,21.6
2017-03-23 03:02:09 UTC,1591,36.5,21.6
2017-03-23 03:17:09 UTC,1592,36.6,21.5
2017-03-23 03:32:09 UTC,1593,36.5,21.5
2017-03-23 03:47:09 UTC,1594,36.5,21.5
2017-03-23 04:02:09 UTC,1595,36.5,21.5
2017-03-23 04:17:09 UTC,1596,36.5,21.5
2017-03-23 04:32:09 UTC,1597,36.5,21.4
2017-03-23 04:47:09 UTC,1598,36.5,21.4
2017-03-23 05:02:09 UTC,1599,36.4,21.4
2017-03-23 05:17:09 UTC,1600,36.0,21.2
2017-03-23 05:32:09 UTC,1601,35.4,21.2
2017-03-23 05:47:09 UTC,1602,35.4,21.2
2017-03-23 06:02:09 UTC,1603,34.0,21.3
2017-03-23 06:17:09 UTC,1604,33.1,21.8
2017-03-23 06:32:09 UTC,1605,34.5,21.6
2017-03-23 06:47:09 UTC,1606,36.3,21.7
2017-03-23 07:02:09 UTC,1607,37.0,21.5
2017-03-23 07:17:09 UTC,1608,38.6,21.7
2017-03-23 07:32:09 UTC,1609,35.4,21.8
2017-03-23 07:47:09 UTC,1610,34.9,21.8
2017-03-23 08:02:09 UTC,1611,36.4,21.9
2017-03-23 08:17:09 UTC,1612,35.9,21.8
2017-03-23 08:32:09 UTC,1613,35.4,22.2
2017-03-23 08:47:09 UTC,1614,36.7,22.4
2017-03-23 09:02:09 UTC,1615,37.9,22.5
2017-03-23 09:17:09 UTC,1616,36.9,22.7
2017-03-23 09:32:09 UTC,1617,35.7,22.3
2017-03-23 09:47:09 UTC,1618,36.7,22.5
2017-03-23 10:02:09 UTC,1619,37.3,22.8
2017-03-23 10:17:09 UTC,1620,36.8,23.0
2017-03-23 10:32:09 UTC,1621,36.5,23.1
2017-03-23 10:47:09 UTC,1622,37.0,23.2
2017-03-23 11:02:09 UTC,1623,37.4,23.3
2017-03-23 11:17:09 UTC,1624,37.7,23.4
2017-03-23 11:32:09 UTC,1625,37.1,23.5
2017-03-23 11:47:09 UTC,1626,36.8,23.5
2017-03-23 12:02:09 UTC,1627,37.1,23.6
2017-03-23 12:17:09 UTC,1628,37.6,23.7
2017-03-23 12:32:09 UTC,1629,37.9,23.8
2017-03-23 12:47:09 UTC,1630,38.1,23.7
2017-03-23 13:02:09 UTC,1631,38.4,23.3
2017-03-23 13:17:09 UTC,1632,36.4,22.9
2017-03-23 13:32:09 UTC,1633,37.6,22.9
2017-03-23 13:47:09 UTC,1634,38.0,22.9
2017-03-23 14:02:09 UTC,1635,37.9,22.9
2017-03-23 14:17:09 UTC,1636,38.6,22.9
2017-03-23 14:32:09 UTC,1637,39.3,23.0
2017-03-23 14:47:09 UTC,1638,39.4,22.9
2017-03-23 15:02:09 UTC,1639,39.4,22.9
2017-03-23 15:17:09 UTC,1640,39.0,22.9
2017-03-23 15:32:09 UTC,1641,38.3,22.8
2017-03-23 15:47:09 UTC,1642,38.8,22.7
2017-03-23 16:02:09 UTC,1643,39.1,22.8
2017-03-23 16:17:09 UTC,1644,39.0,22.8
2017-03-23 16:32:09 UTC,1645,38.8,22.8
2017-03-23 16:47:09 UTC,1646,39.6,22.7
2017-03-23 17:02:09 UTC,1647,39.5,22.7
2017-03-23 17:17:09 UTC,1648,38.9,22.7
2017-03-23 17:32:09 UTC,1649,39.1,22.6
2017-03-23 17:47:09 UTC,1650,38.9,22.5
2017-03-23 18:02:09 UTC,1651,39.2,22.4
2017-03-23 18:17:09 UTC,1652,39.1,22.4
2017-03-23 18:32:09 UTC,1653,38.8,22.3
2017-03-23 18:47:09 UTC,1654,38.8,22.2
2017-03-23 19:02:09 UTC,1655,39.0,22.1
2017-03-23 19:17:09 UTC,1656,39.3,22.1
2017-03-23 19:32:09 UTC,1657,39.2,22.0
2017-03-23 19:47:09 UTC,1658,39.0,21.9
2017-03-23 20:02:09 UTC,1659,39.0,21.9
2017-03-23 20:17:09 UTC,1660,38.1,22.4
2017-03-23 20:32:09 UTC,1661,37.7,22.6
2017-03-23 20:47:09 UTC,1662,37.5,22.7
2017-03-23 21:02:09 UTC,1663,37.3,22.8
2017-03-23 21:17:09 UTC,1664,37.0,22.9
2017-03-23 21:32:09 UTC,1665,36.9,23.0
2017-03-23 21:47:09 UTC,1666,37.4,23.0
2017-03-23 22:02:09 UTC,1667,38.0,23.1
2017-03-23 22:17:09 UTC,1668,37.4,23.1
2017-03-23 22:32:09 UTC,1669,37.3,23.2
2017-03-23 22:47:09 UTC,1670,36.2,22.9
2017-03-23 23:02:09 UTC,1671,36.8,22.6
2017-03-23 23:17:09 UTC,1672,37.3,22.4
2017-03-23 23:32:09 UTC,1673,37.1,22.3
2017-03-23 23:47:09 UTC,1674,36.9,22.2
2017-03-24 00:02:09 UTC,1675,36.9,22.2
2017-03-24 00:17:09 UTC,1676,36.9,22.1
2017-03-24 00:32:09 UTC,1677,36.8,22.0
2017-03-24 00:47:09 UTC,1678,36.8,22.0
2017-03-24 01:02:09 UTC,1679,36.6,21.9
2017-03-24 01:17:09 UTC,1680,36.7,21.9
2017-03-24 01:32:09 UTC,1681,36.7,21.8
2017-03-24 01:47:09 UTC,1682,36.8,21.8
2017-03-24 02:02:09 UTC,1683,36.5,21.8
2017-03-24 02:17:09 UTC,1684,36.6,21.7
2017-03-24 02:32:09 UTC,1685,36.7,21.7
2017-03-24 02:47:09 UTC,1686,36.6,21.6
2017-03-24 03:02:09 UTC,1687,36.5,21.6
2017-03-24 03:17:09 UTC,1688,36.5,21.6
2017-03-24 03:32:09 UTC,1689,36.4,21.6
2017-03-24 03:47:09 UTC,1690,36.2,21.5
2017-03-24 04:02:09 UTC,1691,36.2,21.5
2017-03-24 04:17:09 UTC,1692,36.0,21.5
2017-03-24 04:32:09 UTC,1693,36.1,21.4
2017-03-24 04:47:09 UTC,1694,36.0,21.4
2017-03-24 05:02:09 UTC,1695,35.6,21.4
2017-03-24 05:17:09 UTC,1696,35.4,21.2
2017-03-24 05:32:09 UTC,1697,34.5,21.1
2017-03-24 05:47:09 UTC,1698,34.1,21.2
2017-03-24 06:02:09 UTC,1699,32.7,21.4
2017-03-24 06:17:09 UTC,1700,32.1,21.8
2017-03-24 06:32:09 UTC,1701,33.2,22.0
2017-03-24 06:47:09 UTC,1702,34.8,22.1
2017-03-24 07:02:09 UTC,1703,37.5,22.1
2017-03-24 07:17:09 UTC,1704,39.1,22.3
2017-03-24 07:32:09 UTC,1705,36.3,22.4
2017-03-24 07:47:09 UTC,1706,34.8,22.4
2017-03-24 08:02:09 UTC,1707,35.5,22.3
2017-03-24 08:17:09 UTC,1708,36.1,22.6
2017-03-24 08:32:09 UTC,1709,36.1,22.8
2017-03-24 08:47:09 UTC,1710,36.1,22.7
2017-03-24 09:02:09 UTC,1711,34.9,22.5
2017-03-24 09:17:09 UTC,1712,34.7,22.5
2017-03-24 09:32:09 UTC,1713,35.4,22.5
2017-03-24 09:47:09 UTC,1714,35.3,22.6
2017-03-24 10:02:09 UTC,1715,33.9,22.6
2017-03-24 10:17:09 UTC,1716,33.7,22.7
2017-03-24 10:32:09 UTC,1717,32.9,20.9
2017-03-24 10:47:09 UTC,1718,34.1,20.1
2017-03-24 11:02:09 UTC,1719,34.3,19.9
2017-03-24 11:17:09 UTC,1720,33.6,21.4
2017-03-24 11:32:09 UTC,1721,34.5,21.7
2017-03-24 11:47:09 UTC,1722,35.2,22.0
2017-03-24 12:02:09 UTC,1723,34.9,22.1
2017-03-24 12:17:09 UTC,1724,34.3,21.9
2017-03-24 12:32:09 UTC,1725,35.9,22.4
2017-03-24 12:47:09 UTC,1726,36.0,22.6
2017-03-24 13:02:09 UTC,1727,34.9,22.8
2017-03-24 13:17:09 UTC,1728,35.5,22.9
2017-03-24 13:32:09 UTC,1729,35.5,23.0
2017-03-24 13:47:09 UTC,1730,35.0,23.0
2017-03-24 14:02:09 UTC,1731,35.0,23.0
2017-03-24 14:17:09 UTC,1732,35.0,23.1
2017-03-24 14:32:09 UTC,1733,35.5,23.0
2017-03-24 14:47:09 UTC,1734,35.2,23.2
2017-03-24 15:02:09 UTC,1735,35.2,23.2
2017-03-24 15:17:09 UTC,1736,35.5,23.4
2017-03-24 15:32:09 UTC,1737,35.8,23.4
2017-03-24 15:47:09 UTC,1738,35.4,23.4
2017-03-24 16:02:09 UTC,1739,35.9,23.5
2017-03-24 16:17:09 UTC,1740,36.2,23.5
2017-03-24 16:32:09 UTC,1741,35.4,23.5
2017-03-24 16:47:09 UTC,1742,34.9,23.4
2017-03-24 17:02:09 UTC,1743,35.9,23.1
2017-03-24 17:17:09 UTC,1744,37.1,22.9
2017-03-24 17:32:09 UTC,1745,36.7,22.8
2017-03-24 17:47:09 UTC,1746,36.1,22.6
2017-03-24 18:02:09 UTC,1747,37.0,22.5
2017-03-24 18:17:09 UTC,1748,36.9,22.5
2017-03-24 18:32:09 UTC,1749,36.5,22.4
2017-03-24 18:47:09 UTC,1750,37.1,22.3
2017-03-24 19:02:09 UTC,1751,37.4,22.3
2017-03-24 19:17:09 UTC,1752,35.9,22.7
2017-03-24 19:32:09 UTC,1753,36.2,22.9
2017-03-24 19:47:09 UTC,1754,36.6,23.0
2017-03-24 20:02:09 UTC,1755,36.7,23.1
2017-03-24 20:17:09 UTC,1756,36.9,23.0
2017-03-24 20:32:09 UTC,1757,37.5,22.7
2017-03-24 20:47:09 UTC,1758,37.9,22.5
2017-03-24 21:02:09 UTC,1759,37.0,22.8
2017-03-24 21:17:09 UTC,1760,36.5,22.9
2017-03-24 21:32:09 UTC,1761,37.3,23.0
2017-03-24 21:47:09 UTC,1762,37.4,22.7
2017-03-24 22:02:09 UTC,1763,36.3,22.6
2017-03-24 22:17:09 UTC,1764,37.0,22.9
2017-03-24 22:32:09 UTC,1765,37.4,23.0
2017-03-24 22:47:09 UTC,1766,35.8,22.7
2017-03-24 23:02:09 UTC,1767,36.6,22.4
2017-03-24 23:17:09 UTC,1768,36.7,22.3
2017-03-24 23:32:09 UTC,1769,36.9,22.2
2017-03-24 23:47:09 UTC,1770,37.0,22.1
2017-03-25 00:02:09 UTC,1771,37.0,22.0
2017-03-25 00:17:09 UTC,1772,36.9,22.0
2017-03-25 00:32:09 UTC,1773,36.9,21.9
2017-03-25 00:47:09 UTC,1774,37.1,21.8
2017-03-25 01:02:09 UTC,1775,36.9,21.7
2017-03-25 01:17:09 UTC,1776,37.0,21.7
2017-03-25 01:32:09 UTC,1777,37.0,21.6
2017-03-25 01:47:09 UTC,1778,36.9,21.6
2017-03-25 02:02:09 UTC,1779,37.0,21.5
2017-03-25 02:17:09 UTC,1780,37.0,21.5
2017-03-25 02:32:09 UTC,1781,36.9,21.4
2017-03-25 02:47:09 UTC,1782,36.8,21.4
2017-03-25 03:02:09 UTC,1783,36.8,21.3
2017-03-25 03:17:09 UTC,1784,36.9,21.3
2017-03-25 03:32:09 UTC,1785,36.8,21.2
2017-03-25 03:47:09 UTC,1786,36.8,21.2
2017-03-25 04:02:09 UTC,1787,36.7,21.2
2017-03-25 04:17:09 UTC,1788,36.6,21.1
2017-03-25 04:32:09 UTC,1789,36.5,21.1
2017-03-25 04:47:09 UTC,1790,36.5,21.1
2017-03-25 05:02:09 UTC,1791,36.4,21.0
2017-03-25 05:17:09 UTC,1792,34.1,20.9
2017-03-25 05:32:09 UTC,1793,32.8,20.8
2017-03-25 05:47:09 UTC,1794,30.4,21.2
2017-03-25 06:02:09 UTC,1795,29.1,21.3
2017-03-25 06:17:09 UTC,1796,28.8,21.7
2017-03-25 06:32:09 UTC,1797,30.1,21.9
2017-03-25 06:47:09 UTC,1798,32.7,22.1
2017-03-25 07:02:09 UTC,1799,36.0,22.3
2017-03-25 07:17:09 UTC,1800,38.3,22.4
2017-03-25 07:32:09 UTC,1801,39.4,22.5
2017-03-25 07:47:09 UTC,1802,36.4,22.6
2017-03-25 08:02:09 UTC,1803,36.4,22.7
2017-03-25 08:17:09 UTC,1804,36.9,22.7
2017-03-25 08:32:09 UTC,1805,35.7,22.8
2017-03-25 08:47:09 UTC,1806,36.1,22.9
2017-03-25 09:02:09 UTC,1807,36.4,23.0
2017-03-25 09:17:09 UTC,1808,35.2,23.0
2017-03-25 09:32:09 UTC,1809,35.8,23.1
2017-03-25 09:47:09 UTC,1810,36.0,23.1
2017-03-25 10:02:09 UTC,1811,35.3,23.1
2017-03-25 10:17:09 UTC,1812,36.1,23.2
2017-03-25 10:32:09 UTC,1813,36.9,23.2
2017-03-25 10:47:09 UTC,1814,36.3,23.2
2017-03-25 11:02:09 UTC,1815,35.9,23.3
2017-03-25 11:17:09 UTC,1816,35.6,23.3
2017-03-25 11:32:09 UTC,1817,35.6,23.3
2017-03-25 11:47:09 UTC,1818,35.8,23.3
2017-03-25 12:02:09 UTC,1819,35.6,23.3
2017-03-25 12:17:09 UTC,1820,35.0,23.4
2017-03-25 12:32:09 UTC,1821,34.8,23.4
2017-03-25 12:47:09 UTC,1822,35.8,23.2
2017-03-25 13:02:09 UTC,1823,36.0,23.0
2017-03-25 13:17:09 UTC,1824,35.5,22.8
2017-03-25 13:32:09 UTC,1825,35.3,22.7
2017-03-25 13:47:09 UTC,1826,36.1,22.6
2017-03-25 14:02:09 UTC,1827,36.5,22.6
2017-03-25 14:17:09 UTC,1828,36.6,22.5
2017-03-25 14:32:09 UTC,1829,36.6,22.4
2017-03-25 14:47:09 UTC,1830,37.0,22.6
2017-03-25 15:02:09 UTC,1831,36.8,22.9
2017-03-25 15:17:09 UTC,1832,36.3,23.0
2017-03-25 15:32:09 UTC,1833,36.0,22.9
2017-03-25 15:47:09 UTC,1834,36.6,22.8
2017-03-25 16:02:09 UTC,1835,38.0,22.6
2017-03-25 16:17:09 UTC,1836,36.3,22.8
2017-03-25 16:32:09 UTC,1837,35.7,22.9
2017-03-25 16:47:09 UTC,1838,36.2,22.9
2017-03-25 17:02:09 UTC,1839,36.6,22.8
2017-03-25 17:17:09 UTC,1840,36.0,22.7
2017-03-25 17:32:09 UTC,1841,35.4,22.9
2017-03-25 17:47:09 UTC,1842,35.8,22.9
2017-03-25 18:02:09 UTC,1843,36.2,22.9
2017-03-25 18:17:09 UTC,1844,36.7,22.7
2017-03-25 18:32:09 UTC,1845,36.1,22.9
2017-03-25 18:47:09 UTC,1846,35.8,22.9
2017-03-25 19:02:09 UTC,1847,36.2,22.8
2017-03-25 19:17:09 UTC,1848,36.7,22.8
2017-03-25 19:32:09 UTC,1849,36.7,22.9
2017-03-25 19:47:09 UTC,1850,36.0,22.9
2017-03-25 20:02:09 UTC,1851,36.1,22.9
2017-03-25 20:17:09 UTC,1852,37.2,22.9
2017-03-25 20:32:09 UTC,1853,37.9,22.9
2017-03-25 20:47:09 UTC,1854,37.2,22.9
2017-03-25 21:02:09 UTC,1855,36.5,22.9
2017-03-25 21:17:09 UTC,1856,36.4,22.9
2017-03-25 21:32:09 UTC,1857,36.2,22.9
2017-03-25 21:47:09 UTC,1858,36.0,22.9
2017-03-25 22:02:09 UTC,1859,35.9,22.9
2017-03-25 22:17:09 UTC,1860,36.0,22.9
2017-03-25 22:32:09 UTC,1861,36.3,22.9
2017-03-25 22:47:09 UTC,1862,34.1,22.6
2017-03-25 23:02:09 UTC,1863,35.2,22.4
2017-03-25 23:17:09 UTC,1864,35.5,22.3
2017-03-25 23:32:09 UTC,1865,35.8,22.2
2017-03-25 23:47:09 UTC,1866,36.0,22.1
2017-03-26 00:02:09 UTC,1867,36.1,22.0
2017-03-26 00:17:09 UTC,1868,36.1,22.0
2017-03-26 00:32:09 UTC,1869,36.2,21.9
2017-03-26 00:47:09 UTC,1870,36.1,21.8
2017-03-26 01:02:09 UTC,1871,36.1,21.8
2017-03-26 01:17:09 UTC,1872,36.2,21.7
2017-03-26 01:32:09 UTC,1873,36.3,21.6
2017-03-26 01:47:09 UTC,1874,36.3,21.6
2017-03-26 02:02:09 UTC,1875,36.3,21.5
2017-03-26 02:17:09 UTC,1876,36.3,21.5
2017-03-26 02:32:09 UTC,1877,36.3,21.4
2017-03-26 02:47:09 UTC,1878,36.3,21.4
2017-03-26 03:02:09 UTC,1879,36.2,21.4
2017-03-26 03:17:09 UTC,1880,36.2,21.3
2017-03-26 03:32:09 UTC,1881,36.2,21.3
2017-03-26 03:47:09 UTC,1882,36.2,21.2
2017-03-26 04:02:09 UTC,1883,36.1,21.2
2017-03-26 04:17:09 UTC,1884,33.7,21.1
2017-03-26 04:32:09 UTC,1885,32.1,21.0
2017-03-26 04:47:09 UTC,1886,30.6,21.2
2017-03-26 05:02:09 UTC,1887,29.2,21.7
2017-03-26 05:17:09 UTC,1888,28.2,21.9
2017-03-26 05:32:09 UTC,1889,29.8,22.1
2017-03-26 05:47:09 UTC,1890,32.3,22.2
2017-03-26 06:02:09 UTC,1891,36.3,22.1
2017-03-26 06:17:09 UTC,1892,38.6,22.3
2017-03-26 06:32:09 UTC,1893,39.3,22.5
2017-03-26 06:47:09 UTC,1894,36.2,22.6
2017-03-26 07:02:09 UTC,1895,36.6,22.7
2017-03-26 07:17:09 UTC,1896,36.5,22.8
2017-03-26 07:32:09 UTC,1897,35.1,22.8
2017-03-26 07:47:09 UTC,1898,36.2,22.9
2017-03-26 08:02:09 UTC,1899,36.0,23.0
2017-03-26 08:17:09 UTC,1900,35.2,23.0
2017-03-26 08:32:09 UTC,1901,36.3,23.1
2017-03-26 08:47:09 UTC,1902,37.1,23.1
2017-03-26 09:02:09 UTC,1903,36.3,23.1
2017-03-26 09:17:09 UTC,1904,36.3,23.2
2017-03-26 09:32:09 UTC,1905,36.4,23.2
2017-03-26 09:47:09 UTC,1906,35.4,23.2
2017-03-26 10:02:09 UTC,1907,35.6,23.3
2017-03-26 10:17:09 UTC,1908,35.8,23.3
2017-03-26 10:32:09 UTC,1909,35.1,23.4
2017-03-26 10:47:09 UTC,1910,34.9,23.4
2017-03-26 11:02:09 UTC,1911,35.3,23.4
2017-03-26 11:17:09 UTC,1912,35.3,23.4
2017-03-26 11:32:09 UTC,1913,34.8,23.4
2017-03-26 11:47:09 UTC,1914,34.7,23.4
2017-03-26 12:02:09 UTC,1915,35.2,23.2
2017-03-26 12:17:09 UTC,1916,36.1,22.9
2017-03-26 12:32:09 UTC,1917,36.2,22.8
2017-03-26 12:47:09 UTC,1918,35.7,22.7
2017-03-26 13:02:09 UTC,1919,36.4,22.6
2017-03-26 13:17:09 UTC,1920,37.7,22.5
2017-03-26 13:32:09 UTC,1921,38.1,22.5
2017-03-26 13:47:09 UTC,1922,36.4,22.5
2017-03-26 14:02:09 UTC,1923,35.7,22.8
2017-03-26 14:17:09 UTC,1924,36.2,23.0
2017-03-26 14:32:09 UTC,1925,36.0,23.1
2017-03-26 14:47:09 UTC,1926,35.8,22.9
2017-03-26 15:02:09 UTC,1927,35.6,22.7
2017-03-26 15:17:09 UTC,1928,36.0,22.7
2017-03-26 15:32:09 UTC,1929,35.7,22.9
2017-03-26 15:47:09 UTC,1930,35.5,23.0
2017-03-26 16:02:09 UTC,1931,35.7,22.8
2017-03-26 16:17:09 UTC,1932,35.8,22.7
2017-03-26 16:32:09 UTC,1933,35.8,22.9
2017-03-26 16:47:09 UTC,1934,35.6,22.9
2017-03-26 17:02:09 UTC,1935,35.8,22.8
2017-03-26 17:17:09 UTC,1936,35.9,22.8
2017-03-26 17:32:09 UTC,1937,36.0,22.9
2017-03-26 17:47:09 UTC,1938,35.8,22.9
2017-03-26 18:02:09 UTC,1939,35.7,22.8
2017-03-26 18:17:09 UTC,1940,35.7,22.8
2017-03-26 18:32:09 UTC,1941,36.0,22.9
2017-03-26 18:47:09 UTC,1942,36.2,22.8
2017-03-26 19:02:09 UTC,1943,36.0,22.8
2017-03-26 19:17:09 UTC,1944,35.9,22.9
2017-03-26 19:32:09 UTC,1945,36.0,22.9
2017-03-26 19:47:09 UTC,1946,36.1,22.9
2017-03-26 20:02:09 UTC,1947,36.4,22.8
2017-03-26 20:17:09 UTC,1948,36.3,22.9
2017-03-26 20:32:09 UTC,1949,36.1,22.9
2017-03-26 20:47:09 UTC,1950,36.3,22.9
2017-03-26 21:02:09 UTC,1951,36.6,22.9
2017-03-26 21:17:09 UTC,1952,36.9,22.9
2017-03-26 21:32:09 UTC,1953,37.2,22.9
2017-03-26 21:47:09 UTC,1954,35.1,22.6
2017-03-26 22:02:09 UTC,1955,35.9,22.4
2017-03-26 22:17:09 UTC,1956,36.3,22.3
2017-03-26 22:32:09 UTC,1957,36.4,22.2
2017-03-26 22:47:09 UTC,1958,36.5,22.1
2017-03-26 23:02:09 UTC,1959,36.6,22.1
2017-03-26 23:17:09 UTC,1960,36.6,22.0
2017-03-26 23:32:09 UTC,1961,36.5,21.9
2017-03-26 23:47:09 UTC,1962,36.5,21.9
2017-03-27 00:02:09 UTC,1963,36.5,21.8
2017-03-27 00:17:09 UTC,1964,36.6,21.8
2017-03-27 00:32:09 UTC,1965,36.4,21.7
2017-03-27 00:47:09 UTC,1966,36.5,21.6
2017-03-27 01:02:09 UTC,1967,36.5,21.6
2017-03-27 01:17:09 UTC,1968,36.5,21.6
2017-03-27 01:32:09 UTC,1969,36.5,21.5
2017-03-27 01:47:09 UTC,1970,36.5,21.4
2017-03-27 02:02:09 UTC,1971,36.5,21.4
2017-03-27 02:17:09 UTC,1972,36.6,21.3
2017-03-27 02:32:09 UTC,1973,36.5,21.3
2017-03-27 02:47:09 UTC,1974,36.5,21.3
2017-03-27 03:02:09 UTC,1975,36.5,21.2
2017-03-27 03:17:09 UTC,1976,36.5,21.2
2017-03-27 03:32:09 UTC,1977,36.4,21.2
2017-03-27 03:47:09 UTC,1978,36.4,21.1
2017-03-27 04:02:09 UTC,1979,36.3,21.1
2017-03-27 04:17:09 UTC,1980,34.0,21.0
2017-03-27 04:32:09 UTC,1981,32.5,20.9
2017-03-27 04:47:09 UTC,1982,31.0,21.2
2017-03-27 05:02:09 UTC,1983,29.5,21.6
2017-03-27 05:17:09 UTC,1984,29.0,21.8
2017-03-27 05:32:09 UTC,1985,30.3,22.0
2017-03-27 05:47:09 UTC,1986,32.5,22.2
2017-03-27 06:02:09 UTC,1987,36.6,22.0
2017-03-27 06:17:09 UTC,1988,38.3,22.4
2017-03-27 06:32:09 UTC,1989,39.8,22.6
2017-03-27 06:47:09 UTC,1990,36.6,22.7
2017-03-27 07:02:09 UTC,1991,36.6,22.8
2017-03-27 07:17:09 UTC,1992,37.0,22.9
2017-03-27 07:32:09 UTC,1993,35.0,23.0
2017-03-27 07:47:09 UTC,1994,35.9,23.0
2017-03-27 08:02:09 UTC,1995,34.6,22.7
2017-03-27 08:17:09 UTC,1996,34.7,23.0
2017-03-27 08:32:09 UTC,1997,35.1,23.2
2017-03-27 08:47:09 UTC,1998,35.0,23.1
2017-03-27 09:02:09 UTC,1999,35.4,23.2
2017-03-27 09:17:09 UTC,2000,33.8,23.1
2017-03-27 09:32:09 UTC,2001,33.4,23.0
2017-03-27 09:47:09 UTC,2002,33.3,22.9
2017-03-27 10:02:09 UTC,2003,32.5,22.8
2017-03-27 10:17:09 UTC,2004,32.8,22.9
2017-03-27 10:32:09 UTC,2005,33.0,23.1
2017-03-27 10:47:09 UTC,2006,34.2,23.2
2017-03-27 11:02:09 UTC,2007,35.2,23.3
2017-03-27 11:17:09 UTC,2008,34.6,23.3
2017-03-27 11:32:09 UTC,2009,30.4,23.0
2017-03-27 11:47:09 UTC,2010,28.5,22.2
2017-03-27 12:02:09 UTC,2011,30.4,22.8
2017-03-27 12:17:09 UTC,2012,30.5,22.9
2017-03-27 12:32:09 UTC,2013,30.4,23.0
2017-03-27 12:47:09 UTC,2014,30.7,23.1
2017-03-27 13:02:09 UTC,2015,31.9,23.2
2017-03-27 13:17:09 UTC,2016,30.5,23.0
2017-03-27 13:32:09 UTC,2017,31.1,23.2
2017-03-27 13:47:09 UTC,2018,31.8,23.3
2017-03-27 14:02:09 UTC,2019,32.8,23.4
2017-03-27 14:17:09 UTC,2020,33.5,23.4
2017-03-27 14:32:09 UTC,2021,32.5,23.4
2017-03-27 14:47:09 UTC,2022,31.5,23.4
2017-03-27 15:02:09 UTC,2023,32.5,23.4
2017-03-27 15:17:09 UTC,2024,33.6,23.4
2017-03-27 15:32:09 UTC,2025,33.9,23.3
2017-03-27 15:47:09 UTC,2026,35.0,23.1
2017-03-27 16:02:09 UTC,2027,35.0,23.0
2017-03-27 16:17:09 UTC,2028,34.5,22.9
2017-03-27 16:32:09 UTC,2029,34.5,22.8
2017-03-27 16:47:09 UTC,2030,34.4,22.7
2017-03-27 17:02:09 UTC,2031,33.9,22.6
